# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel >= -11.8 and Events.Av_25 > 0 and phase between -3 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_asassn16la_phase=-2.739901715.txt' and filename != 'kyle_foundation_2017cpu_phase=-1.61488826747.txt' and filename != 'kyle_foundation_2017ckx_phase=-5.02466525823.txt' and filename != 'kyle_foundation_asassn15np_phase=-1.63200650294.txt' and filename != 'kyle_foundation_asassn16jf_phase=-6.05004316433.txt' and filename != 'kyle_foundation_asassn15nr_phase=4.77672098892.txt' and filename != 'kyle_foundation_2016gsu_phase=-2.009279776.txt' and Events.SN != 'ps16fbb'
# N = 20
# N_spec = 20
# phase = 0.67
# x1 = -0.04
# vel = -10.51
# z = 0.036

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper       Phase            x1    Redshift    Velocity    SNe per Bin
        3654  1.6627         0.121053         0.121036     -0.050933   -0.0917059     0.0397158    -10.5245             15
        3656  1.65789        0.117239         0.116582     -0.049052   -0.0901913     0.0396795    -10.5232             15
        3658  1.64495        0.09977          0.105949     -0.0472384  -0.0887346     0.0396427    -10.5219             15
        3660  1.64772        0.10232          0.110564     -0.0454987  -0.0873349     0.0396056    -10.5207             15
        3662  1.64066        0.109762         0.119327     -0.0438387  -0.0859907     0.0395682    -10.5195             15
        3664  1.61237        0.113738         0.12078      -0.0422639  -0.0847008     0.0395304    -10.5184             15
        3666  1.59034        0.125031         0.123754     -0.0407797  -0.0834631     0.0394925    -10.5174             15
        3668  1.5799         0.124354         0.123017     -0.0393911  -0.0822758     0.0394542    -10.5164             15
        3670  1.56142        0.124957         0.12022      -0.0381026  -0.0811366     0.0394158    -10.5154             15
        3672  1.53196        0.127758         0.123015     -0.0369184  -0.0800431     0.0393773    -10.5145             15
