,Unnamed: 0,Host,Name,mass,mass_Burns18,mass_DES,mass_Jones18,mass_Neill,mass_PanSTARRS,mass_SDSS,mass_SNLS,mass_Wolf,masserr,subsample,symbol,vel,velerr,z,mass_Chang,mass_2MASS,mass_Conley11
174,313,SDSS J225939.63+020858.8,ps16dnp,8.392000000000001,,,8.392000000000001,,,,,,0.1584512819553814,Foundation,o,-8.820674707372175,0.25483954186899643,0.0512731,,,
175,314,2MASX J03472342+0052316,ps15cze,10.81,,,10.81,,,,,,0.1584512819553814,Foundation,o,-11.44546859262287,0.2340939982143925,0.0393708,,,
176,315,LCRS B100813.8-033156,2017cjv,10.812000000000001,,,10.812000000000001,,,,,,0.1584512819553814,Foundation,o,-11.06816,0.2292,0.059528,,,
177,316,UGC 05586 NED02,ps16bnz,11.658,,,11.658,,,,,,0.1584512819553814,Foundation,o,-12.81781173293832,0.3479160962071172,0.0627,,,
178,317,VCC 2005,ps15aii,10.902000000000001,,,10.902000000000001,,,,,,0.1584512819553814,Foundation,o,-10.477912435770724,0.2280350850198276,0.046549,,,
179,318,2MASX J11253836+0720042,ps17bii,10.685,,,10.685,,,,,,0.1584512819553814,Foundation,o,-10.585003932120776,0.24166091947189144,0.073391,,,
180,319,IC 0986,asassn-16bq,10.841,,,10.841,,,,,,0.1584512819553814,Foundation,o,-12.57850420632947,0.2459674775249769,0.0249351,,,
181,320,SDSS J151354.30+044525.7,asassn-16ct,9.316,,,9.316,,,,,,0.1584512819553814,Foundation,o,-9.820759462879453,0.2443787224780423,0.04191040000000002,,,
182,321,CGCG 082-031,asassn-15nr,10.270999999999999,,,10.270999999999999,,,,,,0.1584512819553814,Foundation,o,-10.588526487990023,0.2257889279836369,0.023206,,,
183,322,UGC 03738,asassn-16ay,10.175,,,10.175,,,,,,0.1584512819553814,Foundation,o,-11.156083939419084,0.25059928172283336,0.028343,,,
184,323,2MASX J15383353+1320423,asassn-17eb,11.072000000000001,,,11.072000000000001,,,,,,0.1584512819553814,Foundation,o,-10.900448173601248,0.2221915320168615,0.0492393,,,
185,324,2MASX J13300119-2758297,asassn-16dw,10.28,,,10.28,,,,,,0.1584512819553814,Foundation,o,-10.65044593191832,0.22174448719190293,0.034657,,,
186,325,2MASX J15060265+0733415,asassn-15np,10.458,,,10.458,,,,,,0.1584512819553814,Foundation,o,-9.292179382182304,0.25998184725091866,0.037683,,,
187,326,VV 790a,asassn-15uu,9.74,,,9.74,,,,,,0.1584512819553814,Foundation,o,-10.69667882861593,0.26076809620810604,0.026779,,,
188,327,2MASX J11383367+2523532,asassn-17at,10.312000000000001,,,10.312000000000001,,,,,,0.1584512819553814,Foundation,o,-11.762770039688098,0.22084319867272345,0.0253701,,,
189,328,MCG-01-07-004,asassn-15od,9.72,,,9.72,,,,,,0.1584512819553814,Foundation,o,-11.926640821472848,0.2340939982143925,0.017603,,,
190,329,NGC 5018,2002dj,11.34,,,,11.34,,,,,0.1584512819553814,old,o,-13.315273399999999,0.234001755,0.008962999999999999,,,
