# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel between -30 and -11.8 and Events.Av_25 > 0 and phase between -5 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_2016cvv_phase=1.55477190182.txt'
# N = 8
# N_spec = 9
# phase = -0.44
# x1 = 0.54
# vel = -12.78
# z = 0.028

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper        Phase         x1    Redshift    Velocity    SNe per Bin
        3520  1.75837        0.293998         0.366751     -0.927156    1.04991     0.0194173    -12.6238              3
        3522  1.80045        0.295302         0.364693     -0.928291    1.04279     0.0193863    -12.62                3
        3524  1.81828        0.338134         0.408346     -0.92953     1.03553     0.019357     -12.6162              3
        3526  1.76739        0.35607          0.421335     -0.930869    1.02815     0.0193292    -12.6125              3
        3528  1.77175        0.33055          0.383879     -0.932302    1.02066     0.0193029    -12.6089              3
        3530  1.80419        0.323582         0.374005     -0.933822    1.01308     0.0192782    -12.6054              3
        3532  1.78538        0.371115         0.431287     -0.935424    1.00542     0.0192549    -12.6019              3
        3534  1.76042        0.399942         0.464967     -0.9371      0.997701    0.019233     -12.5985              3
        3536  1.75569        0.370312         0.426571     -0.938844    0.98994     0.0192126    -12.5952              3
        3538  1.7389         0.37692          0.426852     -0.94065     0.982152    0.0191936    -12.5919              3
        3540  1.7501         0.390178         0.433843     -0.94251     0.974356    0.019176     -12.5888              3
        3542  1.79799        0.392707         0.430463     -0.944418    0.96657     0.0191596    -12.5857              3
        3544  1.83256        0.395742         0.431989     -0.946367    0.958813    0.0191446    -12.5827              3
        3546  1.8135         0.404108         0.444348     -0.948351    0.951103    0.0191309    -12.5799              3
        3548  1.78482        0.431513         0.474805     -0.950361    0.943459    0.0191185    -12.5771              3
        3550  1.77918        0.447801         0.484121     -0.952393    0.935899    0.0191074    -12.5744              3
        3552  1.79035        0.466292         0.487169     -0.954439    0.928443    0.0190975    -12.5718              3
        3554  1.78915        0.481526         0.483138     -0.956492    0.921109    0.0190888    -12.5694              3
        3556  1.79558        0.472712         0.455783     -0.958546    0.913916    0.0190814    -12.567               3
        3558  1.79994        0.454843         0.427093     -0.960596    0.906881    0.0190752    -12.5648              3
        3560  1.7842         0.428134         0.402682     -0.962635    0.900024    0.0190702    -12.5627              3
        3562  1.76767        0.417688         0.405406     -0.964657    0.89336     0.0190664    -12.5607              3
        3564  1.7585         0.454614         0.457297     -0.966658    0.886908    0.0190639    -12.5589              3
        3566  1.75345        0.461139         0.469327     -0.968632    0.880683    0.0190626    -12.5572              3
        3568  1.76501        0.46626          0.472672     -0.970574    0.874702    0.0190626    -12.5556              3
        3570  1.80101        0.485595         0.485859     -0.972481    0.868978    0.0190638    -12.5542              3
        3572  1.83326        0.471266         0.464651     -0.974347    0.863527    0.0190663    -12.5529              3
        3574  1.83651        0.453263         0.441817     -0.976169    0.858361    0.01907      -12.5518              3
        3576  1.8186         0.449358         0.436237     -0.977945    0.853492    0.0190751    -12.5509              3
        3578  1.78536        0.455291         0.441793     -0.979671    0.848931    0.0190815    -12.5501              3
        3580  1.77419        0.445441         0.43048      -0.981344    0.844689    0.0190892    -12.5495              3
        3582  1.77858        0.428781         0.410481     -0.982964    0.840774    0.0190983    -12.5491              3
        3584  1.78267        0.424643         0.402793     -0.984529    0.837194    0.0191089    -12.5488              3
        3586  1.75867        0.443612         0.420214     -0.986037    0.833954    0.0191208    -12.5487              3
        3588  1.72548        0.479505         0.455467     -0.987489    0.831061    0.0191342    -12.5488              3
        3590  1.75666        0.449862         0.425812     -0.988884    0.828518    0.0191491    -12.5491              3
        3592  1.74576        0.432244         0.407942     -0.990223    0.826327    0.0191656    -12.5496              3
        3594  1.69738        0.445031         0.420478     -0.991507    0.82449     0.0191836    -12.5502              3
        3596  1.68472        0.438978         0.415499     -0.992737    0.823007    0.0192032    -12.5511              3
        3598  1.67138        0.419755         0.398585     -0.993915    0.821877    0.0192245    -12.5522              3
        3600  1.62882        0.410347         0.390671     -0.995044    0.821096    0.0192474    -12.5534              3
        3602  1.6137         0.407557         0.385598     -0.996125    0.820663    0.0192721    -12.5549              3
        3604  1.62586        0.411613         0.385633     -0.997162    0.82057     0.0192985    -12.5566              3
        3606  1.62164        0.431428         0.402851     -0.998159    0.820812    0.0193267    -12.5584              3
        3608  1.58142        0.465722         0.43701      -0.999119    0.821382    0.0193567    -12.5605              3
        3610  1.5585         0.461869         0.434959     -1.00005     0.82227     0.0193886    -12.5627              3
        3612  1.54552        0.431686         0.406473     -1.00094     0.823467    0.0194223    -12.5652              3
        3614  1.51892        0.447103         0.420559     -1.00182     0.824963    0.019458     -12.5679              3
        3616  1.49817        0.489664         0.458691     -1.00267     0.826746    0.0194955    -12.5707              3
        3618  1.48411        0.480684         0.446681     -1.0035      0.828802    0.0195349    -12.5738              3
        3620  1.4455         0.481248         0.44702      -1.00433     0.831118    0.0195763    -12.577               3
        3622  1.43799        0.488872         0.458043     -1.00514     0.833679    0.0196195    -12.5804              3
        3624  1.42209        0.488322         0.462966     -1.00596     0.83647     0.0196646    -12.584               3
        3626  1.32605        0.505            0.485278     -1.00677     0.839475    0.0197115    -12.5878              3
        3628  1.26636        0.486315         0.467487     -1.00759     0.842676    0.0197602    -12.5917              3
        3630  1.25738        0.459312         0.437847     -1.00841     0.846056    0.0198106    -12.5958              3
        3632  1.23395        0.452042         0.43013      -1.00924     0.849596    0.0198626    -12.6001              3
        3634  1.19118        0.451007         0.431777     -1.01009     0.853278    0.0199162    -12.6044              3
        3636  1.18951        0.430541         0.413872     -1.01094     0.857081    0.0199711    -12.6089              3
        3638  1.19188        0.419917         0.405881     -1.01181     0.860987    0.0200272    -12.6135              3
        3640  1.16768        0.431442         0.420643     -1.0127      0.864975    0.0200844    -12.6182              3
        3642  1.12136        0.446521         0.43842      -1.0136      0.869024    0.0201425    -12.623               3
        3644  1.1059         0.424803         0.415983     -1.01451     0.873112    0.0202013    -12.6278              3
        3646  1.05885        0.405938         0.396577     -1.01544     0.877219    0.0202605    -12.6326              3
        3648  1.01379        0.387268         0.376572     -1.01637     0.881324    0.0203199    -12.6375              3
        3650  0.970316       0.369146         0.358019     -1.0173      0.885405    0.0203792    -12.6423              3
        3652  0.934116       0.367479         0.358643     -1.01824     0.889441    0.0204381    -12.6471              3
        3654  0.902683       0.333096         0.327498     -1.01917     0.893411    0.0204964    -12.6518              3
        3656  0.859832       0.296691         0.294804     -1.02009     0.897293    0.0205536    -12.6565              3
        3658  0.834366       0.28728          0.286962     -1.02099     0.901066    0.0206095    -12.661               3
        3660  0.816038       0.279444         0.279948     -1.02188     0.90471     0.0206637    -12.6655              3
        3662  0.782309       0.258427         0.261616     -1.02273     0.908203    0.020716     -12.6697              3
        3664  0.777957       0.231638         0.235866     -1.02356     0.911527    0.0207659    -12.6737              3
        3666  0.749749       0.221247         0.227851     -1.02434     0.91466     0.0208132    -12.6776              3
        3668  0.708963       0.223218         0.231179     -1.02509     0.917584    0.0208576    -12.6812              3
        3670  0.682261       0.202775         0.209245     -1.02578     0.92028     0.0208989    -12.6845              3
        3672  0.661788       0.183226         0.188842     -1.02643     0.92273     0.0209367    -12.6875              3
        3674  0.636599       0.175826         0.183338     -1.02702     0.924917    0.0209708    -12.6903              3
        3676  0.619848       0.168092         0.177976     -1.02755     0.926824    0.0210011    -12.6927              3
        3678  0.602763       0.150783         0.16303      -1.02803     0.928435    0.0210274    -12.6948              3
        3680  0.585783       0.128773         0.143172     -1.02846     0.929735    0.0210496    -12.6966              3
        3682  0.586556       0.111073         0.12628      -1.02883     0.930709    0.0210677    -12.698               3
        3684  0.58351        0.111842         0.128437     -1.02916     0.931344    0.0210817    -12.699               3
        3686  0.564495       0.118476         0.136426     -1.02944     0.931627    0.0210915    -12.6997              3
        3688  0.565411       0.106002         0.120047     -1.02968     0.931547    0.0210972    -12.7001              3
        3690  0.572855       0.0859089        0.0947786    -1.0299      0.931093    0.0210989    -12.7001              3
        3692  0.559261       0.0709308        0.0786711    -1.03009     0.930257    0.0210968    -12.6997              3
        3694  0.533059       0.0633155        0.0738136    -1.03027     0.92903     0.0210911    -12.699               3
        3696  0.534064       0.0494137        0.059634     -1.03044     0.927405    0.0210819    -12.698               3
        3698  0.544025       0.0395613        0.0460291    -1.03063     0.925377    0.0210694    -12.6967              3
        3700  0.540385       0.052792         0.0571486    -1.03083     0.92294     0.021054     -12.6951              3
        3702  0.543191       0.0499026        0.0534306    -1.03106     0.920093    0.0210358    -12.6932              3
        3704  0.547443       0.0434904        0.0500425    -1.03134     0.916834    0.0210151    -12.691               3
        3706  0.534125       0.0313311        0.0426819    -1.03166     0.913162    0.0209923    -12.6886              3
        3708  0.534945       0.0139676        0.0260155    -1.03204     0.909077    0.0209676    -12.686               3
        3710  0.537131       0.0126456        0.0236085    -1.0325      0.904583    0.0209412    -12.6831              3
        3712  0.542191       0.0164955        0.0256904    -1.03303     0.899683    0.0209135    -12.6801              3
        3714  0.548544       0.0127833        0.02051      -1.03366     0.894383    0.0208847    -12.6768              3
