# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where filename in ('sn2003kc-20031203.49-fast.flm','sn2002kf-20021231.34-fast.flm','SN07as_070319_b01_DUP_BC.dat','sn2006ej-20060824.430-ui.flm','SN07jg_070922_b01_CLA_LD.dat','sn2003W-20030209.35-fast.flm','sn2003W-20030210.35-fast.flm','sn2003ch-20030325.16-fast.flm','sn2003ch-20030327.13-fast.flm','sn2003ch-20030328.14-fast.flm','2002bo_20020322_3200_8974_00.dat','2002bo_20020323_3356_10385_00.dat','sn2002bo-20020322-ui-corrected.flm','sn2002bo-20020322.17-fast.flm','SN05ku_051125_b01_DUP_MS.dat','sn2007bz-20070426.419-ui.flm','sn1997bp-19970409.29-fast.flm','sn1997bp-19970410.27-fast.flm','sn1997bp-19970411.30-fast.flm','sn1998dk-19980831-ui.flm','sn1998dh-19980804.36-fast.flm','sn1998ef-19981029.31-fast.flm','sn2005na-20060104.34-fast.flm','sn2005na-20060105.335-ui.flm','sn2005na-20060106.361-ui-corrected.flm','kyle_foundation_2017oz_phase=-3.82531764956.txt','kyle_foundation_2017po_phase=-0.345116699194.txt','kyle_foundation_asassn15go_phase=-0.300830730375.txt','kyle_foundation_asassn15od_phase=-1.58367556708.txt','kyle_foundation_asassn15uw_phase=-1.94283563048.txt','kyle_foundation_asassn16fs_phase=4.38281493353.txt','kyle_foundation_ps16bnz_phase=-3.2910765016.txt','kyle_foundation_2016glp_phase=-3.45854332022.txt','kyle_foundation_asassn15go_phase=0.680597699448.txt')
# N = 23
# N_spec = 34
# phase = -0.35
# x1 = nan
# vel = -12.59
# z = nan

  Wavelength         Flux    1-Sigma Lower    1-Sigma Upper         Phase         x1     Redshift    Velocity    SNe per Bin
        3482  1.8655           0.1187           0.164708     -0.720558       1.05       0.0193441    -12.5518              9
        3484  1.84614          0.132174         0.189766     -0.720771       1.05       0.0193134    -12.5512              9
        3486  1.88177          0.114818         0.186993     -0.721285       1.05       0.0192831    -12.5487              9
        3488  1.91816          0.121101         0.190235     -0.721709       1.05       0.0192533    -12.5471              9
        3490  1.88447          0.125697         0.195363     -0.72232        1.05       0.019224     -12.5448              9
        3492  1.90954          0.143703         0.19885      -0.723007       1.05       0.0191952    -12.5435              9
        3494  1.92729          0.149447         0.199437     -0.723926       1.05       0.0191671    -12.5408              9
        3496  1.91169          0.160522         0.204558     -0.725283       1.05       0.0191397    -12.5413              9
        3498  1.89683          0.161908         0.215202     -0.726587       1.05       0.0191131    -12.5401              9
        3500  1.90822          0.122873         0.168511     -0.727792       1.05       0.0190872    -12.5386              9
        3502  1.91791          0.121732         0.178473     -0.729119       1.05       0.019062     -12.5364              9
        3504  1.9253           0.151728         0.211543     -0.730583       1.05       0.0190377    -12.5355              9
        3506  1.89865          0.143251         0.206918     -0.732192       1.05       0.0190142    -12.5326              9
        3508  1.87514          0.159234         0.200387     -0.733754       1.05       0.0189915    -12.5321              9
        3510  1.88227          0.153325         0.208829     -0.73574        1.05       0.0189697    -12.5319              9
        3512  1.88095          0.14558          0.220515     -0.737576       1.05       0.0189487    -12.5288              9
        3514  1.88135          0.146322         0.226147     -0.739425       1.05       0.0189285    -12.5267              9
        3516  1.87924          0.14388          0.209448     -0.74175        1.05       0.0189092    -12.526               9
        3518  1.87838          0.144688         0.18158      -0.744092       1.05       0.0188907    -12.524               9
        3520  1.89869          0.133718         0.175754     -0.746586       1.05       0.018873     -12.5242              9
